date,day,meal_type,menu_items,total_strength,actual_attendance
2025-06-11,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7572
2025-06-11,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12468
2025-06-12,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6609
2025-06-12,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-06-12,Thursday,Snack,"Veg Maggi, Frooti",14172,8701
2025-06-12,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,11029
2025-06-13,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,8678
2025-06-13,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12622
2025-06-13,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,6957
2025-06-13,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,9182
2025-06-14,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9777
2025-06-14,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6384
2025-06-14,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5187
2025-06-14,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,10632
2025-06-15,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10601
2025-06-15,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,13070
2025-06-15,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7290
2025-06-15,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2025-06-16,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10592
2025-06-16,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,10693
2025-06-16,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8267
2025-06-16,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,8841
2025-06-17,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9361
2025-06-17,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9279
2025-06-17,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8787
2025-06-17,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10394
2025-06-18,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10657
2025-06-18,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-06-18,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6570
2025-06-18,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13012
2025-06-19,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,7039
2025-06-19,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13676
2025-06-19,Thursday,Snack,"Veg Maggi, Frooti",14172,8678
2025-06-19,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,10945
2025-06-20,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,10157
2025-06-20,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13888
2025-06-20,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,6855
2025-06-20,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,7954
2025-06-21,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10964
2025-06-21,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6663
2025-06-21,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5238
2025-06-21,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11186
2025-06-22,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10654
2025-06-22,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,11485
2025-06-22,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7189
2025-06-22,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2025-06-23,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10996
2025-06-23,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,12712
2025-06-23,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7217
2025-06-23,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,10198
2025-06-24,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8089
2025-06-24,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9679
2025-06-24,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,7514
2025-06-24,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10997
2025-06-25,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10706
2025-06-25,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-06-25,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6772
2025-06-25,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12705
2025-06-26,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6587
2025-06-26,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-06-26,Thursday,Snack,"Veg Maggi, Frooti",14172,8234
2025-06-26,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12885
2025-06-27,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9138
2025-06-27,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13888
2025-06-27,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7950
2025-06-27,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8143
2025-06-28,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9283
2025-06-28,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6874
2025-06-28,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5637
2025-06-28,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11968
2025-06-29,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10414
2025-06-29,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,13200
2025-06-29,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6860
2025-06-29,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13467
2025-06-30,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10333
2025-06-30,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11067
2025-06-30,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8312
2025-06-30,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,8545
2025-07-01,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8511
2025-07-01,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9761
2025-07-01,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8216
2025-07-01,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11052
2025-07-02,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10722
2025-07-02,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-07-02,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6777
2025-07-02,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13492
2025-07-03,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,7291
2025-07-03,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-07-03,Thursday,Snack,"Veg Maggi, Frooti",14172,7975
2025-07-03,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,11635
2025-07-04,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,10066
2025-07-04,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13888
2025-07-04,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7573
2025-07-04,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8503
2025-07-05,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9671
2025-07-05,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7030
2025-07-05,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,6028
2025-07-05,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11665
2025-07-06,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11175
2025-07-06,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12240
2025-07-06,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6711
2025-07-06,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2025-07-07,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,11151
2025-07-07,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11248
2025-07-07,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8671
2025-07-07,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9436
2025-07-08,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9713
2025-07-08,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,10096
2025-07-08,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,9022
2025-07-08,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10862
2025-07-09,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10709
2025-07-09,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-07-09,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6639
2025-07-09,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13888
2025-07-10,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6621
2025-07-10,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,12710
2025-07-10,Thursday,Snack,"Veg Maggi, Frooti",14172,7766
2025-07-10,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12709
2025-07-11,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9513
2025-07-11,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13131
2025-07-11,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7684
2025-07-11,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8710
2025-07-12,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9474
2025-07-12,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7285
2025-07-12,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,6007
2025-07-12,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11643
2025-07-13,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11026
2025-07-13,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12776
2025-07-13,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6679
2025-07-13,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2025-07-14,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,10102
2025-07-14,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,10550
2025-07-14,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,7320
2025-07-14,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9074
2025-07-15,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9791
2025-07-15,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9742
2025-07-15,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8528
2025-07-15,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11681
2025-07-16,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9733
2025-07-16,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-07-16,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7463
2025-07-16,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12400
2025-07-17,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6753
2025-07-17,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-07-17,Thursday,Snack,"Veg Maggi, Frooti",14172,7405
2025-07-17,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12031
2025-07-18,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9217
2025-07-18,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12182
2025-07-18,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,6754
2025-07-18,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8264
2025-07-19,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,11178
2025-07-19,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6852
2025-07-19,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5216
2025-07-19,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11122
2025-07-20,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10547
2025-07-20,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,13519
2025-07-20,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7172
2025-07-20,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2025-07-21,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,11019
2025-07-21,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,12414
2025-07-21,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8752
2025-07-21,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,8972
2025-07-22,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9747
2025-07-22,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9987
2025-07-22,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8072
2025-07-22,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,9950
2025-07-23,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10056
2025-07-23,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-07-23,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7177
2025-07-23,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13888
2025-07-24,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6793
2025-07-24,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-07-24,Thursday,Snack,"Veg Maggi, Frooti",14172,8166
2025-07-24,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,11002
2025-07-25,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,8990
2025-07-25,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12265
2025-07-25,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7317
2025-07-25,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,8877
2025-07-26,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9997
2025-07-26,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6427
2025-07-26,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5532
2025-07-26,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,12471
2025-07-27,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11420
2025-07-27,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,13369
2025-07-27,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6972
2025-07-27,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13184
2025-07-28,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9905
2025-07-28,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,12705
2025-07-28,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8448
2025-07-28,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9491
2025-07-29,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9559
2025-07-29,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,9326
2025-07-29,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8314
2025-07-29,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,9889
2025-07-30,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,10679
2025-07-30,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-07-30,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7363
2025-07-30,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,13607
2025-07-31,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6434
2025-07-31,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-07-31,Thursday,Snack,"Veg Maggi, Frooti",14172,8223
2025-07-31,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,11093
2025-08-01,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,8925
2025-08-01,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13256
2025-08-01,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7533
2025-08-01,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,9105
2025-08-02,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,11106
2025-08-02,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6774
2025-08-02,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5968
2025-08-02,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,12536
2025-08-03,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,11388
2025-08-03,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12090
2025-08-03,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,7713
2025-08-03,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13888
2025-08-04,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9492
2025-08-04,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,12534
2025-08-04,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8737
2025-08-04,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9724
2025-08-05,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,8247
2025-08-05,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,10470
2025-08-05,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8864
2025-08-05,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,10609
2025-08-06,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9865
2025-08-06,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-08-06,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,7037
2025-08-06,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12494
2025-08-07,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6857
2025-08-07,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-08-07,Thursday,Snack,"Veg Maggi, Frooti",14172,7296
2025-08-07,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12845
2025-08-08,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9809
2025-08-08,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,12873
2025-08-08,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,6794
2025-08-08,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,9021
2025-08-09,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,10115
2025-08-09,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,7094
2025-08-09,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,5835
2025-08-09,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11548
2025-08-10,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10225
2025-08-10,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12301
2025-08-10,Sunday,Snack,"Veg Grilled Sandwich, Potato Chips, Cold Drink",14172,6877
2025-08-10,Sunday,Dinner,"SPECIAL THALI: Paneer, Dal Makhani, Naan, Rice, Sweet",14172,13335
2025-08-11,Monday,Breakfast,"Aloo Paratha, Curd, Pickle, Sweet Corn, Tea",14172,9497
2025-08-11,Monday,Lunch,"Rajma Masala, Jeera Rice, Aloo Gobhi, Roti, Boondi Raita",14172,11154
2025-08-11,Monday,Snack,"Samosa, Imli Chutney, Tea, Biscuits",14172,8656
2025-08-11,Monday,Dinner,"Mix Veg, Dal Tadka, Rice, Roti, Gulab Jamun",14172,9259
2025-08-12,Tuesday,Breakfast,"Idli, Sambar, Coconut Chutney, Vada, Fruits",14172,9311
2025-08-12,Tuesday,Lunch,"Kadi Pakoda, Steamed Rice, Bhindi Masala, Roti",14172,10468
2025-08-12,Tuesday,Snack,"Red Sauce Pasta, Cold Coffee",14172,8695
2025-08-12,Tuesday,Dinner,"Egg Curry, Aloo Matar, Rice, Sewaiyan",14172,11216
2025-08-13,Wednesday,Breakfast,"Puri Bhaji, Sooji Halwa, Chana Masala",14172,9440
2025-08-13,Wednesday,Lunch,"Chole Bhature, Sweet Lassi, Onion Salad",14172,13888
2025-08-13,Wednesday,Snack,"Bread Pakoda, Ketchup, Tea",14172,6346
2025-08-13,Wednesday,Dinner,"Veg Biryani, Mirchi Ka Salan, Mix Raita, Moong Dal Halwa",14172,12804
2025-08-14,Thursday,Breakfast,"Veg Upma, Coconut Chutney, Boiled Egg, Toast",14172,6726
2025-08-14,Thursday,Lunch,"Dal Makhani, Butter Naan, Paneer Tikka, Jeera Rice",14172,13888
2025-08-14,Thursday,Snack,"Veg Maggi, Frooti",14172,8704
2025-08-14,Thursday,Dinner,"Malai Kofta, Yellow Dal, Rice, Paratha, Ice Cream",14172,12657
2025-08-15,Friday,Breakfast,"Indori Poha, Green Chutney, Egg Bhurji, Mix Fruits",14172,9948
2025-08-15,Friday,Lunch,"Paneer Lababdar, Jeera Rice, Sambar, Roti, Curd",14172,13888
2025-08-15,Friday,Snack,"Aloo papdi chaat, Sweet & Green Chutney, Tea",14172,7265
2025-08-15,Friday,Dinner,"Aloo Capsicum, Baingan Bharta, Hariyali Dal, Rice, Fruit Custard",14172,7780
2025-08-16,Saturday,Breakfast,"Masala Dosa, Sambar, Red Chutney, Upma",14172,9755
2025-08-16,Saturday,Lunch,"Dal Khichdi, Aloo Chokha, Curd, Papad",14172,6571
2025-08-16,Saturday,Snack,"Bhel Puri, Sev, Nimbu Pani",14172,6017
2025-08-16,Saturday,Dinner,"Mutter Paneer, Dal Fry, Jeera Rice, Rasgulla",14172,11367
2025-08-17,Sunday,Breakfast,"Chole Kulche, Boondi Raita, Sweet Lassi",14172,10662
2025-08-17,Sunday,Lunch,"Veg Pulao, Paneer Butter Masala, Pineapple Raita",14172,12733
