date,day,meal_type,total_strength,actual_attendance
2024-10-26,Saturday,lunch,14172,8102
2024-10-26,Saturday,snacks,14172,4125
2024-10-26,Saturday,dinner,14172,5988
2024-10-27,Sunday,breakfast,14172,4877
2024-10-27,Sunday,lunch,14172,6820
2024-10-27,Sunday,snacks,14172,4362
2024-10-27,Sunday,dinner,14172,6954
2024-10-28,Monday,breakfast,14172,7550
2024-10-28,Monday,lunch,14172,10681
2024-10-28,Monday,snacks,14172,6403
2024-10-28,Monday,dinner,14172,10084
2024-10-29,Tuesday,breakfast,14172,6761
2024-10-29,Tuesday,lunch,14172,11231
2024-10-29,Tuesday,snacks,14172,6596
2024-10-29,Tuesday,dinner,14172,10129
2024-10-30,Wednesday,breakfast,14172,9127
2024-10-30,Wednesday,lunch,14172,9675
2024-10-30,Wednesday,snacks,14172,4496
2024-10-30,Wednesday,dinner,14172,9292
2024-10-31,Thursday,breakfast,14172,8949
2024-10-31,Thursday,lunch,14172,11417
2024-10-31,Thursday,snacks,14172,5051
2024-10-31,Thursday,dinner,14172,9825
2024-11-01,Friday,breakfast,14172,7314
2024-11-01,Friday,lunch,14172,11883
2024-11-01,Friday,snacks,14172,4957
2024-11-01,Friday,dinner,14172,10696
2024-11-02,Saturday,breakfast,14172,5973
2024-11-02,Saturday,lunch,14172,8041
2024-11-02,Saturday,snacks,14172,3589
2024-11-02,Saturday,dinner,14172,5773
2024-11-03,Sunday,breakfast,14172,6006
2024-11-03,Sunday,lunch,14172,7259
2024-11-03,Sunday,snacks,14172,4198
2024-11-03,Sunday,dinner,14172,6730
2024-11-04,Monday,breakfast,14172,9023
2024-11-04,Monday,lunch,14172,11812
2024-11-04,Monday,snacks,14172,4774
2024-11-04,Monday,dinner,14172,11263
2024-11-05,Tuesday,breakfast,14172,7157
2024-11-05,Tuesday,lunch,14172,9593
2024-11-05,Tuesday,snacks,14172,4633
2024-11-05,Tuesday,dinner,14172,8857
2024-11-06,Wednesday,breakfast,14172,8326
2024-11-06,Wednesday,lunch,14172,10806
2024-11-06,Wednesday,snacks,14172,7081
2024-11-06,Wednesday,dinner,14172,9499
2024-11-07,Thursday,breakfast,14172,6773
2024-11-07,Thursday,lunch,14172,11870
2024-11-07,Thursday,snacks,14172,5962
2024-11-07,Thursday,dinner,14172,10476
2024-11-08,Friday,breakfast,14172,6831
2024-11-08,Friday,lunch,14172,9520
2024-11-08,Friday,snacks,14172,4953
2024-11-08,Friday,dinner,14172,10016
2024-11-09,Saturday,breakfast,14172,6380
2024-11-09,Saturday,lunch,14172,7821
2024-11-09,Saturday,snacks,14172,2293
2024-11-09,Saturday,dinner,14172,7739
2024-11-10,Sunday,breakfast,14172,4570
2024-11-10,Sunday,lunch,14172,8129
2024-11-10,Sunday,snacks,14172,2991
2024-11-10,Sunday,dinner,14172,7125
2024-11-11,Monday,breakfast,14172,6484
2024-11-11,Monday,lunch,14172,10969
2024-11-11,Monday,snacks,14172,4567
2024-11-11,Monday,dinner,14172,9974
2024-11-12,Tuesday,breakfast,14172,9028
2024-11-12,Tuesday,lunch,14172,9255
2024-11-12,Tuesday,snacks,14172,4858
2024-11-12,Tuesday,dinner,14172,9364
2024-11-13,Wednesday,breakfast,14172,6739
2024-11-13,Wednesday,lunch,14172,9644
2024-11-13,Wednesday,snacks,14172,7072
2024-11-13,Wednesday,dinner,14172,9792
2024-11-14,Thursday,breakfast,14172,7368
2024-11-14,Thursday,lunch,14172,9950
2024-11-14,Thursday,snacks,14172,5415
2024-11-14,Thursday,dinner,14172,11162
2024-11-15,Friday,breakfast,14172,9176
2024-11-15,Friday,lunch,14172,9270
2024-11-15,Friday,snacks,14172,5443
2024-11-15,Friday,dinner,14172,10256
2024-11-16,Saturday,breakfast,14172,4918
2024-11-16,Saturday,lunch,14172,7286
2024-11-16,Saturday,snacks,14172,2391
2024-11-16,Saturday,dinner,14172,6924
2024-11-17,Sunday,breakfast,14172,3721
2024-11-17,Sunday,lunch,14172,7597
2024-11-17,Sunday,snacks,14172,3540
2024-11-17,Sunday,dinner,14172,7861
2024-11-18,Monday,breakfast,14172,7532
2024-11-18,Monday,lunch,14172,11486
2024-11-18,Monday,snacks,14172,5741
2024-11-18,Monday,dinner,14172,9505
2024-11-19,Tuesday,breakfast,14172,7314
2024-11-19,Tuesday,lunch,14172,11262
2024-11-19,Tuesday,snacks,14172,5639
2024-11-19,Tuesday,dinner,14172,9361
2024-11-20,Wednesday,breakfast,14172,8840
2024-11-20,Wednesday,lunch,14172,9808
2024-11-20,Wednesday,snacks,14172,6937
2024-11-20,Wednesday,dinner,14172,10700
2024-11-21,Thursday,breakfast,14172,7433
2024-11-21,Thursday,lunch,14172,10512
2024-11-21,Thursday,snacks,14172,7022
2024-11-21,Thursday,dinner,14172,9185
2024-11-22,Friday,breakfast,14172,6766
2024-11-22,Friday,lunch,14172,10411
2024-11-22,Friday,snacks,14172,4615
2024-11-22,Friday,dinner,14172,10334
2024-11-23,Saturday,breakfast,14172,4173
2024-11-23,Saturday,lunch,14172,6503
2024-11-23,Saturday,snacks,14172,4014
2024-11-23,Saturday,dinner,14172,6564
2024-11-24,Sunday,breakfast,14172,5017
2024-11-24,Sunday,lunch,14172,7752
2024-11-24,Sunday,snacks,14172,3410
2024-11-24,Sunday,dinner,14172,7097
2024-11-25,Monday,breakfast,14172,8381
2024-11-25,Monday,lunch,14172,10050
2024-11-25,Monday,snacks,14172,4724
2024-11-25,Monday,dinner,14172,9182
2024-11-26,Tuesday,breakfast,14172,7126
2024-11-26,Tuesday,lunch,14172,11327
2024-11-26,Tuesday,snacks,14172,5221
2024-11-26,Tuesday,dinner,14172,10293
2024-11-27,Wednesday,breakfast,14172,8845
2024-11-27,Wednesday,lunch,14172,9990
2024-11-27,Wednesday,snacks,14172,6943
2024-11-27,Wednesday,dinner,14172,10828
2024-11-28,Thursday,breakfast,14172,8483
2024-11-28,Thursday,lunch,14172,11657
2024-11-28,Thursday,snacks,14172,5466
2024-11-28,Thursday,dinner,14172,9337
2024-11-29,Friday,breakfast,14172,7291
2024-11-29,Friday,lunch,14172,9431
2024-11-29,Friday,snacks,14172,6107
2024-11-29,Friday,dinner,14172,9250
2024-11-30,Saturday,breakfast,14172,3779
2024-11-30,Saturday,lunch,14172,6707
2024-11-30,Saturday,snacks,14172,2283
2024-11-30,Saturday,dinner,14172,6749
2024-12-01,Sunday,breakfast,14172,4050
2024-12-01,Sunday,lunch,14172,8230
2024-12-01,Sunday,snacks,14172,3739
2024-12-01,Sunday,dinner,14172,7134
2024-12-02,Monday,breakfast,14172,6931
2024-12-02,Monday,lunch,14172,9302
2024-12-02,Monday,snacks,14172,5306
2024-12-02,Monday,dinner,14172,10944
2024-12-03,Tuesday,breakfast,14172,8240
2024-12-03,Tuesday,lunch,14172,11158
2024-12-03,Tuesday,snacks,14172,4544
2024-12-03,Tuesday,dinner,14172,10241
2024-12-04,Wednesday,breakfast,14172,7604
2024-12-04,Wednesday,lunch,14172,11748
2024-12-04,Wednesday,snacks,14172,4808
2024-12-04,Wednesday,dinner,14172,9124
2024-12-05,Thursday,breakfast,14172,7126
2024-12-05,Thursday,lunch,14172,9848
2024-12-05,Thursday,snacks,14172,4882
2024-12-05,Thursday,dinner,14172,9505
2024-12-06,Friday,breakfast,14172,6381
2024-12-06,Friday,lunch,14172,9400
2024-12-06,Friday,snacks,14172,4539
2024-12-06,Friday,dinner,14172,8652
2024-12-07,Saturday,breakfast,14172,4898
2024-12-07,Saturday,lunch,14172,6756
2024-12-07,Saturday,snacks,14172,3136
2024-12-07,Saturday,dinner,14172,5244
2024-12-08,Sunday,breakfast,14172,5940
2024-12-08,Sunday,lunch,14172,7494
2024-12-08,Sunday,snacks,14172,3249
2024-12-08,Sunday,dinner,14172,5053
2024-12-09,Monday,breakfast,14172,9035
2024-12-09,Monday,lunch,14172,11423
2024-12-09,Monday,snacks,14172,4840
2024-12-09,Monday,dinner,14172,10693
2024-12-10,Tuesday,breakfast,14172,9160
2024-12-10,Tuesday,lunch,14172,10108
2024-12-10,Tuesday,snacks,14172,4639
2024-12-10,Tuesday,dinner,14172,8912
2024-12-11,Wednesday,breakfast,14172,8441
2024-12-11,Wednesday,lunch,14172,10719
2024-12-11,Wednesday,snacks,14172,5089
2024-12-11,Wednesday,dinner,14172,10424
2024-12-12,Thursday,breakfast,14172,7032
2024-12-12,Thursday,lunch,14172,10225
2024-12-12,Thursday,snacks,14172,4910
2024-12-12,Thursday,dinner,14172,10845
2024-12-13,Friday,breakfast,14172,9113
2024-12-13,Friday,lunch,14172,11949
2024-12-13,Friday,snacks,14172,6939
2024-12-13,Friday,dinner,14172,8954
2024-12-14,Saturday,breakfast,14172,6136
2024-12-14,Saturday,lunch,14172,7015
2024-12-14,Saturday,snacks,14172,3755
2024-12-14,Saturday,dinner,14172,7203
2024-12-15,Sunday,breakfast,14172,3710
2024-12-15,Sunday,lunch,14172,7345
2024-12-15,Sunday,snacks,14172,3740
2024-12-15,Sunday,dinner,14172,6073
2024-12-16,Monday,breakfast,14172,6729
2024-12-16,Monday,lunch,14172,11545
2024-12-16,Monday,snacks,14172,6817
2024-12-16,Monday,dinner,14172,9080
2024-12-17,Tuesday,breakfast,14172,7799
2024-12-17,Tuesday,lunch,14172,11332
2024-12-17,Tuesday,snacks,14172,6821
2024-12-17,Tuesday,dinner,14172,9478
2024-12-18,Wednesday,breakfast,14172,7838
2024-12-18,Wednesday,lunch,14172,9929
2024-12-18,Wednesday,snacks,14172,4599
2024-12-18,Wednesday,dinner,14172,8821
2024-12-19,Thursday,breakfast,14172,6584
2024-12-19,Thursday,lunch,14172,10495
2024-12-19,Thursday,snacks,14172,4447
2024-12-19,Thursday,dinner,14172,9008
2024-12-20,Friday,breakfast,14172,7595
2024-12-20,Friday,lunch,14172,10507
2024-12-20,Friday,snacks,14172,5674
2024-12-20,Friday,dinner,14172,10059
2024-12-21,Saturday,breakfast,14172,5817
2024-12-21,Saturday,lunch,14172,6645
2024-12-21,Saturday,snacks,14172,2906
2024-12-21,Saturday,dinner,14172,7698
2024-12-22,Sunday,breakfast,14172,5909
2024-12-22,Sunday,lunch,14172,7893
2024-12-22,Sunday,snacks,14172,5013
2024-12-22,Sunday,dinner,14172,5972
2024-12-23,Monday,breakfast,14172,8830
2024-12-23,Monday,lunch,14172,10176
2024-12-23,Monday,snacks,14172,4753
2024-12-23,Monday,dinner,14172,11247
2024-12-24,Tuesday,breakfast,14172,7351
2024-12-24,Tuesday,lunch,14172,10829
2024-12-24,Tuesday,snacks,14172,6026
2024-12-24,Tuesday,dinner,14172,10787
2024-12-25,Wednesday,breakfast,14172,9029
2024-12-25,Wednesday,lunch,14172,10419
2024-12-25,Wednesday,snacks,14172,5330
2024-12-25,Wednesday,dinner,14172,10728
2024-12-26,Thursday,breakfast,14172,8184
2024-12-26,Thursday,lunch,14172,10621
2024-12-26,Thursday,snacks,14172,5068
2024-12-26,Thursday,dinner,14172,10806
2024-12-27,Friday,breakfast,14172,8822
2024-12-27,Friday,lunch,14172,11062
2024-12-27,Friday,snacks,14172,5735
2024-12-27,Friday,dinner,14172,8533
2024-12-28,Saturday,breakfast,14172,5890
2024-12-28,Saturday,lunch,14172,5555
2024-12-28,Saturday,snacks,14172,4418
2024-12-28,Saturday,dinner,14172,7333
2024-12-29,Sunday,breakfast,14172,6364
2024-12-29,Sunday,lunch,14172,7988
2024-12-29,Sunday,snacks,14172,4827
2024-12-29,Sunday,dinner,14172,6643
2024-12-30,Monday,breakfast,14172,7805
2024-12-30,Monday,lunch,14172,10687
2024-12-30,Monday,snacks,14172,4823
2024-12-30,Monday,dinner,14172,10042
2024-12-31,Tuesday,breakfast,14172,7382
2024-12-31,Tuesday,lunch,14172,10578
2024-12-31,Tuesday,snacks,14172,6234
2024-12-31,Tuesday,dinner,14172,9101
2025-01-01,Wednesday,breakfast,14172,8318
2025-01-01,Wednesday,lunch,14172,9232
2025-01-01,Wednesday,snacks,14172,6382
2025-01-01,Wednesday,dinner,14172,9407
2025-01-02,Thursday,breakfast,14172,7331
2025-01-02,Thursday,lunch,14172,11517
2025-01-02,Thursday,snacks,14172,4645
2025-01-02,Thursday,dinner,14172,11097
2025-01-03,Friday,breakfast,14172,8501
2025-01-03,Friday,lunch,14172,11299
2025-01-03,Friday,snacks,14172,5297
2025-01-03,Friday,dinner,14172,11047
2025-01-04,Saturday,breakfast,14172,4447
2025-01-04,Saturday,lunch,14172,7812
2025-01-04,Saturday,snacks,14172,3609
2025-01-04,Saturday,dinner,14172,6424
2025-01-05,Sunday,breakfast,14172,3731
2025-01-05,Sunday,lunch,14172,7659
2025-01-05,Sunday,snacks,14172,4988
2025-01-05,Sunday,dinner,14172,6355
2025-01-06,Monday,breakfast,14172,7718
2025-01-06,Monday,lunch,14172,9391
2025-01-06,Monday,snacks,14172,4335
2025-01-06,Monday,dinner,14172,10953
2025-01-07,Tuesday,breakfast,14172,7002
2025-01-07,Tuesday,lunch,14172,10891
2025-01-07,Tuesday,snacks,14172,5748
2025-01-07,Tuesday,dinner,14172,9007
2025-01-08,Wednesday,breakfast,14172,8860
2025-01-08,Wednesday,lunch,14172,11697
2025-01-08,Wednesday,snacks,14172,6994
2025-01-08,Wednesday,dinner,14172,8687
2025-01-09,Thursday,breakfast,14172,8442
2025-01-09,Thursday,lunch,14172,10027
2025-01-09,Thursday,snacks,14172,6473
2025-01-09,Thursday,dinner,14172,11000
2025-01-10,Friday,breakfast,14172,6481
2025-01-10,Friday,lunch,14172,9624
2025-01-10,Friday,snacks,14172,6883
2025-01-10,Friday,dinner,14172,10254
2025-01-11,Saturday,breakfast,14172,3761
2025-01-11,Saturday,lunch,14172,6677
2025-01-11,Saturday,snacks,14172,4102
2025-01-11,Saturday,dinner,14172,5881
2025-01-12,Sunday,breakfast,14172,4592
2025-01-12,Sunday,lunch,14172,7945
2025-01-12,Sunday,snacks,14172,3822
2025-01-12,Sunday,dinner,14172,5814
2025-01-13,Monday,breakfast,14172,9051
2025-01-13,Monday,lunch,14172,9277
2025-01-13,Monday,snacks,14172,4939
2025-01-13,Monday,dinner,14172,9928
2025-01-14,Tuesday,breakfast,14172,8216
2025-01-14,Tuesday,lunch,14172,10343
2025-01-14,Tuesday,snacks,14172,6257
2025-01-14,Tuesday,dinner,14172,10895
2025-01-15,Wednesday,breakfast,14172,8190
2025-01-15,Wednesday,lunch,14172,9311
2025-01-15,Wednesday,snacks,14172,6277
2025-01-15,Wednesday,dinner,14172,9855
2025-01-16,Thursday,breakfast,14172,8424
2025-01-16,Thursday,lunch,14172,9266
2025-01-16,Thursday,snacks,14172,5767
2025-01-16,Thursday,dinner,14172,10704
2025-01-17,Friday,breakfast,14172,8892
2025-01-17,Friday,lunch,14172,10084
2025-01-17,Friday,snacks,14172,6767
2025-01-17,Friday,dinner,14172,9011
2025-01-18,Saturday,breakfast,14172,6133
2025-01-18,Saturday,lunch,14172,5584
2025-01-18,Saturday,snacks,14172,4823
2025-01-18,Saturday,dinner,14172,5913
2025-01-19,Sunday,breakfast,14172,5340
2025-01-19,Sunday,lunch,14172,5550
2025-01-19,Sunday,snacks,14172,2286
2025-01-19,Sunday,dinner,14172,6819
2025-01-20,Monday,breakfast,14172,8580
2025-01-20,Monday,lunch,14172,10233
2025-01-20,Monday,snacks,14172,5646
2025-01-20,Monday,dinner,14172,10533
2025-01-21,Tuesday,breakfast,14172,8492
2025-01-21,Tuesday,lunch,14172,9283
2025-01-21,Tuesday,snacks,14172,5178
2025-01-21,Tuesday,dinner,14172,8663
2025-01-22,Wednesday,breakfast,14172,7354
2025-01-22,Wednesday,lunch,14172,9216
2025-01-22,Wednesday,snacks,14172,4424
2025-01-22,Wednesday,dinner,14172,10310
2025-01-23,Thursday,breakfast,14172,8903
2025-01-23,Thursday,lunch,14172,9723
2025-01-23,Thursday,snacks,14172,5130
2025-01-23,Thursday,dinner,14172,9271
2025-01-24,Friday,breakfast,14172,6380
2025-01-24,Friday,lunch,14172,11065
2025-01-24,Friday,snacks,14172,5758
2025-01-24,Friday,dinner,14172,10695
2025-01-25,Saturday,breakfast,14172,4678
2025-01-25,Saturday,lunch,14172,6356
2025-01-25,Saturday,snacks,14172,5018
2025-01-25,Saturday,dinner,14172,7846
2025-01-26,Sunday,breakfast,14172,5561
2025-01-26,Sunday,lunch,14172,8003
2025-01-26,Sunday,snacks,14172,4648
2025-01-26,Sunday,dinner,14172,6271
2025-01-27,Monday,breakfast,14172,7491
2025-01-27,Monday,lunch,14172,9340
2025-01-27,Monday,snacks,14172,5905
2025-01-27,Monday,dinner,14172,9739
2025-01-28,Tuesday,breakfast,14172,8197
2025-01-28,Tuesday,lunch,14172,10551
2025-01-28,Tuesday,snacks,14172,6140
2025-01-28,Tuesday,dinner,14172,9809
2025-01-29,Wednesday,breakfast,14172,8269
2025-01-29,Wednesday,lunch,14172,12037
2025-01-29,Wednesday,snacks,14172,6998
2025-01-29,Wednesday,dinner,14172,9747
2025-01-30,Thursday,breakfast,14172,8626
2025-01-30,Thursday,lunch,14172,11605
2025-01-30,Thursday,snacks,14172,5859
2025-01-30,Thursday,dinner,14172,9371
2025-01-31,Friday,breakfast,14172,7343
2025-01-31,Friday,lunch,14172,9392
2025-01-31,Friday,snacks,14172,4335
2025-01-31,Friday,dinner,14172,11279
2025-02-01,Saturday,breakfast,14172,4391
2025-02-01,Saturday,lunch,14172,7794
2025-02-01,Saturday,snacks,14172,2981
2025-02-01,Saturday,dinner,14172,7397
2025-02-02,Sunday,breakfast,14172,4815
2025-02-02,Sunday,lunch,14172,5794
2025-02-02,Sunday,snacks,14172,3795
2025-02-02,Sunday,dinner,14172,7710
2025-02-03,Monday,breakfast,14172,9194
2025-02-03,Monday,lunch,14172,10528
2025-02-03,Monday,snacks,14172,6102
2025-02-03,Monday,dinner,14172,10437
2025-02-04,Tuesday,breakfast,14172,7912
2025-02-04,Tuesday,lunch,14172,10718
2025-02-04,Tuesday,snacks,14172,5192
2025-02-04,Tuesday,dinner,14172,8924
2025-02-05,Wednesday,breakfast,14172,9063
2025-02-05,Wednesday,lunch,14172,10284
2025-02-05,Wednesday,snacks,14172,5748
2025-02-05,Wednesday,dinner,14172,9775
2025-02-06,Thursday,breakfast,14172,9128
2025-02-06,Thursday,lunch,14172,11214
2025-02-06,Thursday,snacks,14172,6027
2025-02-06,Thursday,dinner,14172,9466
2025-02-07,Friday,breakfast,14172,8758
2025-02-07,Friday,lunch,14172,11440
2025-02-07,Friday,snacks,14172,5753
2025-02-07,Friday,dinner,14172,8614
2025-02-08,Saturday,breakfast,14172,4347
2025-02-08,Saturday,lunch,14172,8157
2025-02-08,Saturday,snacks,14172,3285
2025-02-08,Saturday,dinner,14172,5549
2025-02-09,Sunday,breakfast,14172,3739
2025-02-09,Sunday,lunch,14172,6284
2025-02-09,Sunday,snacks,14172,4680
2025-02-09,Sunday,dinner,14172,5993
2025-02-10,Monday,breakfast,14172,8480
2025-02-10,Monday,lunch,14172,11308
2025-02-10,Monday,snacks,14172,5838
2025-02-10,Monday,dinner,14172,9800
2025-02-11,Tuesday,breakfast,14172,7154
2025-02-11,Tuesday,lunch,14172,10711
2025-02-11,Tuesday,snacks,14172,6302
2025-02-11,Tuesday,dinner,14172,8617
2025-02-12,Wednesday,breakfast,14172,8050
2025-02-12,Wednesday,lunch,14172,11108
2025-02-12,Wednesday,snacks,14172,6051
2025-02-12,Wednesday,dinner,14172,10368
2025-02-13,Thursday,breakfast,14172,8635
2025-02-13,Thursday,lunch,14172,11856
2025-02-13,Thursday,snacks,14172,6620
2025-02-13,Thursday,dinner,14172,10892
2025-02-14,Friday,breakfast,14172,7177
2025-02-14,Friday,lunch,14172,10092
2025-02-14,Friday,snacks,14172,4609
2025-02-14,Friday,dinner,14172,11254
2025-02-15,Saturday,breakfast,14172,4906
2025-02-15,Saturday,lunch,14172,7686
2025-02-15,Saturday,snacks,14172,4329
2025-02-15,Saturday,dinner,14172,5137
2025-02-16,Sunday,breakfast,14172,4021
2025-02-16,Sunday,lunch,14172,6096
2025-02-16,Sunday,snacks,14172,3664
2025-02-16,Sunday,dinner,14172,6041
2025-02-17,Monday,breakfast,14172,7429
2025-02-17,Monday,lunch,14172,9551
2025-02-17,Monday,snacks,14172,6713
2025-02-17,Monday,dinner,14172,9790
2025-02-18,Tuesday,breakfast,14172,6794
2025-02-18,Tuesday,lunch,14172,10840
2025-02-18,Tuesday,snacks,14172,4646
2025-02-18,Tuesday,dinner,14172,9016
2025-02-19,Wednesday,breakfast,14172,6846
2025-02-19,Wednesday,lunch,14172,11733
2025-02-19,Wednesday,snacks,14172,5190
2025-02-19,Wednesday,dinner,14172,8775
2025-02-20,Thursday,breakfast,14172,8450
2025-02-20,Thursday,lunch,14172,11261
2025-02-20,Thursday,snacks,14172,6490
2025-02-20,Thursday,dinner,14172,9339
2025-02-21,Friday,breakfast,14172,8371
2025-02-21,Friday,lunch,14172,11941
2025-02-21,Friday,snacks,14172,4720
2025-02-21,Friday,dinner,14172,9993
2025-02-22,Saturday,breakfast,14172,6319
2025-02-22,Saturday,lunch,14172,7634
2025-02-22,Saturday,snacks,14172,4610
2025-02-22,Saturday,dinner,14172,7506
2025-02-23,Sunday,breakfast,14172,4382
2025-02-23,Sunday,lunch,14172,6213
2025-02-23,Sunday,snacks,14172,3822
2025-02-23,Sunday,dinner,14172,7209
2025-02-24,Monday,breakfast,14172,6630
2025-02-24,Monday,lunch,14172,10269
2025-02-24,Monday,snacks,14172,4595
2025-02-24,Monday,dinner,14172,10247
2025-02-25,Tuesday,breakfast,14172,7302
2025-02-25,Tuesday,lunch,14172,11465
2025-02-25,Tuesday,snacks,14172,5844
2025-02-25,Tuesday,dinner,14172,10938
2025-02-26,Wednesday,breakfast,14172,7706
2025-02-26,Wednesday,lunch,14172,11831
2025-02-26,Wednesday,snacks,14172,5912
2025-02-26,Wednesday,dinner,14172,10064
2025-02-27,Thursday,breakfast,14172,8820
2025-02-27,Thursday,lunch,14172,10847
2025-02-27,Thursday,snacks,14172,6752
2025-02-27,Thursday,dinner,14172,10941
2025-02-28,Friday,breakfast,14172,8704
2025-02-28,Friday,lunch,14172,11052
2025-02-28,Friday,snacks,14172,4462
2025-02-28,Friday,dinner,14172,10373
2025-03-01,Saturday,breakfast,14172,4859
2025-03-01,Saturday,lunch,14172,6163
2025-03-01,Saturday,snacks,14172,4485
2025-03-01,Saturday,dinner,14172,6459
2025-03-02,Sunday,breakfast,14172,5924
2025-03-02,Sunday,lunch,14172,7662
2025-03-02,Sunday,snacks,14172,4306
2025-03-02,Sunday,dinner,14172,6822
2025-03-03,Monday,breakfast,14172,8891
2025-03-03,Monday,lunch,14172,11985
2025-03-03,Monday,snacks,14172,5280
2025-03-03,Monday,dinner,14172,10658
2025-03-04,Tuesday,breakfast,14172,7557
2025-03-04,Tuesday,lunch,14172,9587
2025-03-04,Tuesday,snacks,14172,5866
2025-03-04,Tuesday,dinner,14172,10200
2025-03-05,Wednesday,breakfast,14172,7017
2025-03-05,Wednesday,lunch,14172,11770
2025-03-05,Wednesday,snacks,14172,6953
2025-03-05,Wednesday,dinner,14172,9438
2025-03-06,Thursday,breakfast,14172,6449
2025-03-06,Thursday,lunch,14172,9472
2025-03-06,Thursday,snacks,14172,4280
2025-03-06,Thursday,dinner,14172,9215
2025-03-07,Friday,breakfast,14172,7353
2025-03-07,Friday,lunch,14172,11239
2025-03-07,Friday,snacks,14172,6698
2025-03-07,Friday,dinner,14172,9385
2025-03-08,Saturday,breakfast,14172,4251
2025-03-08,Saturday,lunch,14172,5963
2025-03-08,Saturday,snacks,14172,4414
2025-03-08,Saturday,dinner,14172,5321
2025-03-09,Sunday,breakfast,14172,5617
2025-03-09,Sunday,lunch,14172,8171
2025-03-09,Sunday,snacks,14172,2979
2025-03-09,Sunday,dinner,14172,5965
2025-03-10,Monday,breakfast,14172,6594
2025-03-10,Monday,lunch,14172,9965
2025-03-10,Monday,snacks,14172,6429
2025-03-10,Monday,dinner,14172,10226
2025-03-11,Tuesday,breakfast,14172,7654
2025-03-11,Tuesday,lunch,14172,10011
2025-03-11,Tuesday,snacks,14172,6717
2025-03-11,Tuesday,dinner,14172,10246
2025-03-12,Wednesday,breakfast,14172,9205
2025-03-12,Wednesday,lunch,14172,9772
2025-03-12,Wednesday,snacks,14172,6169
2025-03-12,Wednesday,dinner,14172,8541
2025-03-13,Thursday,breakfast,14172,6870
2025-03-13,Thursday,lunch,14172,10352
2025-03-13,Thursday,snacks,14172,6684
2025-03-13,Thursday,dinner,14172,9103
2025-03-14,Friday,breakfast,14172,8112
2025-03-14,Friday,lunch,14172,10624
2025-03-14,Friday,snacks,14172,6553
2025-03-14,Friday,dinner,14172,8806
2025-03-15,Saturday,breakfast,14172,5228
2025-03-15,Saturday,lunch,14172,5658
