date,day,meal_type,expected_students,actual_attendance
2029-06-20,Wednesday,snacks,5690,5167
2029-06-20,Wednesday,dinner,9260,8977
2029-06-21,Thursday,breakfast,7514,6716
2029-06-21,Thursday,lunch,9012,8603
2029-06-21,Thursday,snacks,5601,5165
2029-06-21,Thursday,dinner,9429,8343
2029-06-22,Friday,breakfast,7689,6946
2029-06-22,Friday,lunch,8512,8087
2029-06-22,Friday,snacks,6202,5988
2029-06-22,Friday,dinner,9976,9148
2029-06-23,Saturday,breakfast,4440,4243
2029-06-23,Saturday,lunch,5204,4613
2029-06-23,Saturday,snacks,3125,2954
2029-06-23,Saturday,dinner,5312,4976
2029-06-24,Sunday,breakfast,4728,4530
2029-06-24,Sunday,lunch,5142,4602
2029-06-24,Sunday,snacks,3242,3094
2029-06-24,Sunday,dinner,4929,4520
2029-06-25,Monday,breakfast,7372,6816
2029-06-25,Monday,lunch,8537,7693
2029-06-25,Monday,snacks,5775,5362
2029-06-25,Monday,dinner,9616,8928
2029-06-26,Tuesday,breakfast,8164,7396
2029-06-26,Tuesday,lunch,8342,7890
2029-06-26,Tuesday,snacks,5875,5250
2029-06-26,Tuesday,dinner,9263,8791
2029-06-27,Wednesday,breakfast,8511,7743
2029-06-27,Wednesday,lunch,9451,8734
2029-06-27,Wednesday,snacks,6451,5900
2029-06-27,Wednesday,dinner,10192,9204
2029-06-28,Thursday,breakfast,8147,7571
2029-06-28,Thursday,lunch,8513,8132
2029-06-28,Thursday,snacks,5735,5212
2029-06-28,Thursday,dinner,9708,9064
2029-06-29,Friday,breakfast,8573,7569
2029-06-29,Friday,lunch,8922,8527
2029-06-29,Friday,snacks,6131,5621
2029-06-29,Friday,dinner,10180,9070
2029-06-30,Saturday,breakfast,4382,4128
2029-06-30,Saturday,lunch,4960,4381
2029-06-30,Saturday,snacks,3230,3071
2029-06-30,Saturday,dinner,5403,5208
2029-07-01,Sunday,breakfast,4182,4023
2029-07-01,Sunday,lunch,4760,4483
2029-07-01,Sunday,snacks,3511,3204
2029-07-01,Sunday,dinner,5081,4758
2029-07-02,Monday,breakfast,8088,7659
2029-07-02,Monday,lunch,9119,8151
2029-07-02,Monday,snacks,6080,5685
2029-07-02,Monday,dinner,10080,8919
2029-07-03,Tuesday,breakfast,7875,6936
2029-07-03,Tuesday,lunch,9669,8671
2029-07-03,Tuesday,snacks,6165,5480
2029-07-03,Tuesday,dinner,9715,8972
2029-07-04,Wednesday,breakfast,8300,8012
2029-07-04,Wednesday,lunch,8363,7586
2029-07-04,Wednesday,snacks,5607,4969
2029-07-04,Wednesday,dinner,10002,8824
2029-07-05,Thursday,breakfast,7543,7156
2029-07-05,Thursday,lunch,8330,7693
2029-07-05,Thursday,snacks,6432,5751
2029-07-05,Thursday,dinner,9454,8882
2029-07-06,Friday,breakfast,8554,7651
2029-07-06,Friday,lunch,8340,7611
2029-07-06,Friday,snacks,5759,5514
2029-07-06,Friday,dinner,10238,9064
2029-07-07,Saturday,breakfast,4188,3999
2029-07-07,Saturday,lunch,5311,4876
2029-07-07,Saturday,snacks,3141,2820
2029-07-07,Saturday,dinner,4943,4500
2029-07-08,Sunday,breakfast,4410,4223
2029-07-08,Sunday,lunch,4992,4565
2029-07-08,Sunday,snacks,3500,3335
2029-07-08,Sunday,dinner,5284,4676
2029-07-09,Monday,breakfast,8545,8187
2029-07-09,Monday,lunch,9710,9078
2029-07-09,Monday,snacks,6459,5949
2029-07-09,Monday,dinner,10082,9221
2029-07-10,Tuesday,breakfast,8547,7768
2029-07-10,Tuesday,lunch,9201,8899
2029-07-10,Tuesday,snacks,6148,5590
2029-07-10,Tuesday,dinner,9442,8949
2029-07-11,Wednesday,breakfast,8294,7821
2029-07-11,Wednesday,lunch,9171,8411
2029-07-11,Wednesday,snacks,6132,5802
2029-07-11,Wednesday,dinner,9610,8744
2029-07-12,Thursday,breakfast,8349,7621
2029-07-12,Thursday,lunch,8602,7648
2029-07-12,Thursday,snacks,5888,5440
2029-07-12,Thursday,dinner,9681,9070
2029-07-13,Friday,breakfast,7985,7683
2029-07-13,Friday,lunch,8856,8589
2029-07-13,Friday,snacks,5901,5478
2029-07-13,Friday,dinner,9261,8533
2029-07-14,Saturday,breakfast,4508,4342
2029-07-14,Saturday,lunch,5303,4740
2029-07-14,Saturday,snacks,3116,3008
2029-07-14,Saturday,dinner,4990,4625
2029-07-15,Sunday,breakfast,4103,3656
2029-07-15,Sunday,lunch,4793,4287
2029-07-15,Sunday,snacks,3229,2957
2029-07-15,Sunday,dinner,5389,5116
2029-07-16,Monday,breakfast,7604,6952
2029-07-16,Monday,lunch,9054,8239
2029-07-16,Monday,snacks,6127,5881
2029-07-16,Monday,dinner,9686,9101
2029-07-17,Tuesday,breakfast,7512,6775
2029-07-17,Tuesday,lunch,8373,7958
2029-07-17,Tuesday,snacks,6315,6076
2029-07-17,Tuesday,dinner,8878,8231
2029-07-18,Wednesday,breakfast,7744,7105
2029-07-18,Wednesday,lunch,8599,7638
2029-07-18,Wednesday,snacks,6419,5680
2029-07-18,Wednesday,dinner,9819,9089
2029-07-19,Thursday,breakfast,8595,7853
2029-07-19,Thursday,lunch,8879,8359
2029-07-19,Thursday,snacks,6375,6057
2029-07-19,Thursday,dinner,9410,8624
2029-07-20,Friday,breakfast,8420,7855
2029-07-20,Friday,lunch,8725,8347
2029-07-20,Friday,snacks,5798,5454
2029-07-20,Friday,dinner,8879,8332
2029-07-21,Saturday,breakfast,4261,4039
2029-07-21,Saturday,lunch,5245,4633
2029-07-21,Saturday,snacks,3225,2936
2029-07-21,Saturday,dinner,5201,4798
2029-07-22,Sunday,breakfast,4325,4032
2029-07-22,Sunday,lunch,4687,4194
2029-07-22,Sunday,snacks,3242,3081
2029-07-22,Sunday,dinner,5404,5068
2029-07-23,Monday,breakfast,8577,7798
2029-07-23,Monday,lunch,9692,9350
2029-07-23,Monday,snacks,6221,5693
2029-07-23,Monday,dinner,9064,8497
2029-07-24,Tuesday,breakfast,8174,7723
2029-07-24,Tuesday,lunch,9442,8799
2029-07-24,Tuesday,snacks,5522,5306
2029-07-24,Tuesday,dinner,9317,8448
2029-07-25,Wednesday,breakfast,8411,7770
2029-07-25,Wednesday,lunch,9707,8681
2029-07-25,Wednesday,snacks,5701,5221
2029-07-25,Wednesday,dinner,10040,9409
2029-07-26,Thursday,breakfast,8028,7775
2029-07-26,Thursday,lunch,9440,8909
2029-07-26,Thursday,snacks,5883,5354
2029-07-26,Thursday,dinner,9147,8271
2029-07-27,Friday,breakfast,7529,7131
2029-07-27,Friday,lunch,9593,8897
2029-07-27,Friday,snacks,5918,5641
2029-07-27,Friday,dinner,9508,9190
2029-07-28,Saturday,breakfast,4082,3649
2029-07-28,Saturday,lunch,4707,4173
2029-07-28,Saturday,snacks,3044,2933
2029-07-28,Saturday,dinner,5486,5274
2029-07-29,Sunday,breakfast,4073,3704
2029-07-29,Sunday,lunch,5278,4712
2029-07-29,Sunday,snacks,3360,3052
2029-07-29,Sunday,dinner,5383,5066
2029-07-30,Monday,breakfast,8010,7586
2029-07-30,Monday,lunch,8606,7866
2029-07-30,Monday,snacks,6160,5701
2029-07-30,Monday,dinner,10247,9506
2029-07-31,Tuesday,breakfast,7580,6845
2029-07-31,Tuesday,lunch,9498,8747
2029-07-31,Tuesday,snacks,6288,5797
2029-07-31,Tuesday,dinner,9123,8518
2029-08-01,Wednesday,breakfast,7833,6924
2029-08-01,Wednesday,lunch,9137,8629
2029-08-01,Wednesday,snacks,5916,5734
2029-08-01,Wednesday,dinner,9505,8818
2029-08-02,Thursday,breakfast,7538,6749
2029-08-02,Thursday,lunch,9719,9185
2029-08-02,Thursday,snacks,5951,5738
2029-08-02,Thursday,dinner,9608,8959
2029-08-03,Friday,breakfast,7762,6871
2029-08-03,Friday,lunch,9544,8496
2029-08-03,Friday,snacks,6415,5823
2029-08-03,Friday,dinner,10045,9196
2029-08-04,Saturday,breakfast,4430,4079
2029-08-04,Saturday,lunch,4914,4618
2029-08-04,Saturday,snacks,3214,2915
2029-08-04,Saturday,dinner,5181,4847
2029-08-05,Sunday,breakfast,4488,4057
2029-08-05,Sunday,lunch,4754,4407
2029-08-05,Sunday,snacks,3281,3090
2029-08-05,Sunday,dinner,5051,4758
2029-08-06,Monday,breakfast,8009,7341
2029-08-06,Monday,lunch,8566,8196
2029-08-06,Monday,snacks,6371,5769
2029-08-06,Monday,dinner,8862,8023
2029-08-07,Tuesday,breakfast,7766,6909
2029-08-07,Tuesday,lunch,8969,8283
2029-08-07,Tuesday,snacks,6147,5473
2029-08-07,Tuesday,dinner,9222,8282
2029-08-08,Wednesday,breakfast,8184,7594
2029-08-08,Wednesday,lunch,9123,8289
2029-08-08,Wednesday,snacks,6460,6161
2029-08-08,Wednesday,dinner,9341,8423
2029-08-09,Thursday,breakfast,8580,8046
2029-08-09,Thursday,lunch,9192,8770
2029-08-09,Thursday,snacks,5693,5303
2029-08-09,Thursday,dinner,9242,8552
2029-08-10,Friday,breakfast,7960,7491
2029-08-10,Friday,lunch,9520,8597
2029-08-10,Friday,snacks,5653,5034
2029-08-10,Friday,dinner,10195,9274
2029-08-11,Saturday,breakfast,4538,4151
2029-08-11,Saturday,lunch,4688,4131
2029-08-11,Saturday,snacks,3239,3053
2029-08-11,Saturday,dinner,4894,4454
2029-08-12,Sunday,breakfast,4481,4065
2029-08-12,Sunday,lunch,5099,4571
2029-08-12,Sunday,snacks,3273,3124
2029-08-12,Sunday,dinner,5506,4956
2029-08-13,Monday,breakfast,7975,7148
2029-08-13,Monday,lunch,9609,8509
2029-08-13,Monday,snacks,6352,5715
2029-08-13,Monday,dinner,9810,9298
2029-08-14,Tuesday,breakfast,8324,7406
2029-08-14,Tuesday,lunch,8471,7562
2029-08-14,Tuesday,snacks,6221,5983
2029-08-14,Tuesday,dinner,9848,8770
2029-08-15,Wednesday,breakfast,8263,7735
2029-08-15,Wednesday,lunch,9327,8608
2029-08-15,Wednesday,snacks,6283,5569
2029-08-15,Wednesday,dinner,9404,8278
2029-08-16,Thursday,breakfast,7686,6918
2029-08-16,Thursday,lunch,8816,7783
2029-08-16,Thursday,snacks,5688,5006
2029-08-16,Thursday,dinner,9531,8583
2029-08-17,Friday,breakfast,8551,8276
2029-08-17,Friday,lunch,9283,8911
2029-08-17,Friday,snacks,6037,5509
2029-08-17,Friday,dinner,8763,7822
2029-08-18,Saturday,breakfast,4517,4313
2029-08-18,Saturday,lunch,5060,4886
2029-08-18,Saturday,snacks,3171,3035
2029-08-18,Saturday,dinner,5462,5252
2029-08-19,Sunday,breakfast,4090,3725
2029-08-19,Sunday,lunch,4890,4416
2029-08-19,Sunday,snacks,3163,2892
2029-08-19,Sunday,dinner,5019,4570
2029-08-20,Monday,breakfast,7836,7377
2029-08-20,Monday,lunch,9090,8257
2029-08-20,Monday,snacks,6324,5985
2029-08-20,Monday,dinner,9986,9630
2029-08-21,Tuesday,breakfast,7815,7410
2029-08-21,Tuesday,lunch,9543,9168
2029-08-21,Tuesday,snacks,6346,6149
2029-08-21,Tuesday,dinner,9373,8272
2029-08-22,Wednesday,breakfast,8355,7691
2029-08-22,Wednesday,lunch,8621,8154
2029-08-22,Wednesday,snacks,6398,5956
2029-08-22,Wednesday,dinner,8987,8394
2029-08-23,Thursday,breakfast,7529,6917
2029-08-23,Thursday,lunch,8966,8633
2029-08-23,Thursday,snacks,5920,5433
2029-08-23,Thursday,dinner,10126,9451
2029-08-24,Friday,breakfast,8029,7326
2029-08-24,Friday,lunch,8345,7929
2029-08-24,Friday,snacks,6241,5905
2029-08-24,Friday,dinner,10157,9452
2029-08-25,Saturday,breakfast,4662,4145
2029-08-25,Saturday,lunch,5338,4731
2029-08-25,Saturday,snacks,3394,3074
2029-08-25,Saturday,dinner,5079,4862
2029-08-26,Sunday,breakfast,4144,4006
2029-08-26,Sunday,lunch,5341,4742
2029-08-26,Sunday,snacks,3518,3281
2029-08-26,Sunday,dinner,5052,4799
2029-08-27,Monday,breakfast,7814,7114
2029-08-27,Monday,lunch,8506,7837
2029-08-27,Monday,snacks,5672,5239
2029-08-27,Monday,dinner,8794,7933
2029-08-28,Tuesday,breakfast,8215,7855
2029-08-28,Tuesday,lunch,9266,8630
2029-08-28,Tuesday,snacks,6136,5834
2029-08-28,Tuesday,dinner,9233,8342
2029-08-29,Wednesday,breakfast,8025,7739
2029-08-29,Wednesday,lunch,8344,7631
2029-08-29,Wednesday,snacks,5823,5256
2029-08-29,Wednesday,dinner,10042,9050
2029-08-30,Thursday,breakfast,7709,7356
2029-08-30,Thursday,lunch,8605,8284
2029-08-30,Thursday,snacks,6200,5584
2029-08-30,Thursday,dinner,9032,8503
2029-08-31,Friday,breakfast,8574,8108
2029-08-31,Friday,lunch,9406,8640
2029-08-31,Friday,snacks,6165,5969
2029-08-31,Friday,dinner,9823,9084
2029-09-01,Saturday,breakfast,4305,4098
2029-09-01,Saturday,lunch,4762,4459
2029-09-01,Saturday,snacks,3056,2948
2029-09-01,Saturday,dinner,5522,4904
2029-09-02,Sunday,breakfast,4179,3819
2029-09-02,Sunday,lunch,4583,4062
2029-09-02,Sunday,snacks,3100,3004
2029-09-02,Sunday,dinner,5185,4661
2029-09-03,Monday,breakfast,7412,7167
2029-09-03,Monday,lunch,8902,8504
2029-09-03,Monday,snacks,6381,5894
2029-09-03,Monday,dinner,9906,9480
2029-09-04,Tuesday,breakfast,7703,7235
2029-09-04,Tuesday,lunch,8807,8497
2029-09-04,Tuesday,snacks,5945,5629
2029-09-04,Tuesday,dinner,10118,9101
2029-09-05,Wednesday,breakfast,8221,7547
2029-09-05,Wednesday,lunch,9111,8181
2029-09-05,Wednesday,snacks,6377,6178
2029-09-05,Wednesday,dinner,9938,9053
2029-09-06,Thursday,breakfast,8114,7822
2029-09-06,Thursday,lunch,8837,8031
2029-09-06,Thursday,snacks,6272,6003
2029-09-06,Thursday,dinner,9115,8463
2029-09-07,Friday,breakfast,8423,7718
2029-09-07,Friday,lunch,9684,8728
2029-09-07,Friday,snacks,5722,5202
2029-09-07,Friday,dinner,10001,8829
2029-09-08,Saturday,breakfast,4724,4228
2029-09-08,Saturday,lunch,4838,4490
2029-09-08,Saturday,snacks,3522,3309
2029-09-08,Saturday,dinner,5217,4891
2029-09-09,Sunday,breakfast,4581,4436
2029-09-09,Sunday,lunch,5156,4667
2029-09-09,Sunday,snacks,3156,3030
2029-09-09,Sunday,dinner,5605,5053
2029-09-10,Monday,breakfast,8413,7466
2029-09-10,Monday,lunch,9315,8853
2029-09-10,Monday,snacks,5847,5419
2029-09-10,Monday,dinner,8762,8152
2029-09-11,Tuesday,breakfast,8397,7546
2029-09-11,Tuesday,lunch,8338,7809
2029-09-11,Tuesday,snacks,6138,5828
2029-09-11,Tuesday,dinner,9500,8709
2029-09-12,Wednesday,breakfast,8148,7193
2029-09-12,Wednesday,lunch,8889,7902
2029-09-12,Wednesday,snacks,5716,5137
2029-09-12,Wednesday,dinner,8765,8452
2029-09-13,Thursday,breakfast,8220,7719
2029-09-13,Thursday,lunch,9245,8672
2029-09-13,Thursday,snacks,6064,5356
2029-09-13,Thursday,dinner,9215,8191
2029-09-14,Friday,breakfast,7572,6772
2029-09-14,Friday,lunch,8874,7971
2029-09-14,Friday,snacks,5588,5031
2029-09-14,Friday,dinner,8979,8529
2029-09-15,Saturday,breakfast,4304,4069
2029-09-15,Saturday,lunch,4964,4590
2029-09-15,Saturday,snacks,3291,2985
2029-09-15,Saturday,dinner,5369,4891
2029-09-16,Sunday,breakfast,4186,3835
2029-09-16,Sunday,lunch,4875,4291
2029-09-16,Sunday,snacks,3399,3170
2029-09-16,Sunday,dinner,5019,4835
2029-09-17,Monday,breakfast,7616,6890
2029-09-17,Monday,lunch,8666,8361
2029-09-17,Monday,snacks,5821,5245
2029-09-17,Monday,dinner,8880,8426
2029-09-18,Tuesday,breakfast,8101,7765
2029-09-18,Tuesday,lunch,9028,8083
2029-09-18,Tuesday,snacks,6028,5605
2029-09-18,Tuesday,dinner,9800,9148
2029-09-19,Wednesday,breakfast,7480,6639
2029-09-19,Wednesday,lunch,9101,8469
2029-09-19,Wednesday,snacks,6192,5799
2029-09-19,Wednesday,dinner,9003,8460
2029-09-20,Thursday,breakfast,8376,7594
2029-09-20,Thursday,lunch,8994,8221
2029-09-20,Thursday,snacks,5898,5710
2029-09-20,Thursday,dinner,10180,9134
2029-09-21,Friday,breakfast,8252,7503
2029-09-21,Friday,lunch,8330,7945
2029-09-21,Friday,snacks,6405,5864
2029-09-21,Friday,dinner,8852,8046
2029-09-22,Saturday,breakfast,4162,3763
2029-09-22,Saturday,lunch,4838,4469
2029-09-22,Saturday,snacks,3175,3058
2029-09-22,Saturday,dinner,5289,4883
2029-09-23,Sunday,breakfast,4691,4412
2029-09-23,Sunday,lunch,4947,4386
2029-09-23,Sunday,snacks,3561,3426
2029-09-23,Sunday,dinner,5058,4713
2029-09-24,Monday,breakfast,8440,7643
2029-09-24,Monday,lunch,9694,8687
2029-09-24,Monday,snacks,5780,5335
2029-09-24,Monday,dinner,9304,8751
2029-09-25,Tuesday,breakfast,8034,7361
2029-09-25,Tuesday,lunch,8731,7928
2029-09-25,Tuesday,snacks,5672,5100
2029-09-25,Tuesday,dinner,9192,8636
2029-09-26,Wednesday,breakfast,7704,6984
2029-09-26,Wednesday,lunch,8970,8382
2029-09-26,Wednesday,snacks,5768,5186
2029-09-26,Wednesday,dinner,9718,9350
2029-09-27,Thursday,breakfast,8527,7632
2029-09-27,Thursday,lunch,9396,9016
2029-09-27,Thursday,snacks,6175,5498
2029-09-27,Thursday,dinner,9648,8608
2029-09-28,Friday,breakfast,7387,6973
2029-09-28,Friday,lunch,8831,7802
2029-09-28,Friday,snacks,5562,5230
2029-09-28,Friday,dinner,10182,9234
2029-09-29,Saturday,breakfast,4248,3958
2029-09-29,Saturday,lunch,4783,4510
2029-09-29,Saturday,snacks,3273,2978
2029-09-29,Saturday,dinner,4915,4425
2029-09-30,Sunday,breakfast,4369,3864
2029-09-30,Sunday,lunch,5022,4501
2029-09-30,Sunday,snacks,3559,3212
2029-09-30,Sunday,dinner,5574,5220
2029-10-01,Monday,breakfast,7462,6701
2029-10-01,Monday,lunch,9387,8672
2029-10-01,Monday,snacks,6414,5804
2029-10-01,Monday,dinner,9427,8735
2029-10-02,Tuesday,breakfast,7813,7031
2029-10-02,Tuesday,lunch,8903,8083
2029-10-02,Tuesday,snacks,5583,5024
2029-10-02,Tuesday,dinner,8936,8520
2029-10-03,Wednesday,breakfast,7933,7069
2029-10-03,Wednesday,lunch,8677,8033
2029-10-03,Wednesday,snacks,6276,5884
2029-10-03,Wednesday,dinner,9848,9283
2029-10-04,Thursday,breakfast,8390,7415
2029-10-04,Thursday,lunch,9262,8837
2029-10-04,Thursday,snacks,6214,5939
2029-10-04,Thursday,dinner,9383,8920
2029-10-05,Friday,breakfast,8374,7914
2029-10-05,Friday,lunch,8858,8081
2029-10-05,Friday,snacks,5574,5201
2029-10-05,Friday,dinner,9056,8005
2029-10-06,Saturday,breakfast,4353,4118
2029-10-06,Saturday,lunch,4645,4495
2029-10-06,Saturday,snacks,3356,3040
2029-10-06,Saturday,dinner,4960,4556
2029-10-07,Sunday,breakfast,4142,3775
2029-10-07,Sunday,lunch,5093,4588
2029-10-07,Sunday,snacks,3345,3213
2029-10-07,Sunday,dinner,4921,4572
2029-10-08,Monday,breakfast,8542,8242
2029-10-08,Monday,lunch,9370,8366
2029-10-08,Monday,snacks,5553,5255
2029-10-08,Monday,dinner,9173,8892
2029-10-09,Tuesday,breakfast,7794,7196
2029-10-09,Tuesday,lunch,8527,8200
2029-10-09,Tuesday,snacks,5754,5185
2029-10-09,Tuesday,dinner,9738,8893
2029-10-10,Wednesday,breakfast,8200,7751
2029-10-10,Wednesday,lunch,9039,8130
2029-10-10,Wednesday,snacks,6020,5695
2029-10-10,Wednesday,dinner,9586,8520
2029-10-11,Thursday,breakfast,8188,7788
2029-10-11,Thursday,lunch,9432,8807
2029-10-11,Thursday,snacks,5932,5416
2029-10-11,Thursday,dinner,9118,8164
2029-10-12,Friday,breakfast,8632,7820
2029-10-12,Friday,lunch,8334,7421
2029-10-12,Friday,snacks,6069,5741
2029-10-12,Friday,dinner,9632,8757
2029-10-13,Saturday,breakfast,4150,3911
2029-10-13,Saturday,lunch,5088,4829
2029-10-13,Saturday,snacks,3043,2872
2029-10-13,Saturday,dinner,5297,4910
2029-10-14,Sunday,breakfast,4050,3872
2029-10-14,Sunday,lunch,4734,4428
2029-10-14,Sunday,snacks,3397,3253
2029-10-14,Sunday,dinner,5165,4629
2029-10-15,Monday,breakfast,8588,8017
2029-10-15,Monday,lunch,9166,8292
2029-10-15,Monday,snacks,5918,5645
2029-10-15,Monday,dinner,9130,8537
2029-10-16,Tuesday,breakfast,7848,7083
2029-10-16,Tuesday,lunch,9582,9080
2029-10-16,Tuesday,snacks,5689,5025
2029-10-16,Tuesday,dinner,8882,8476
2029-10-17,Wednesday,breakfast,7434,6869
2029-10-17,Wednesday,lunch,9281,8172
2029-10-17,Wednesday,snacks,5965,5421
2029-10-17,Wednesday,dinner,9041,8147
2029-10-18,Thursday,breakfast,7734,7336
2029-10-18,Thursday,lunch,8561,8258
2029-10-18,Thursday,snacks,5582,5063
2029-10-18,Thursday,dinner,9464,8953
2029-10-19,Friday,breakfast,7653,7305
2029-10-19,Friday,lunch,8330,7422
2029-10-19,Friday,snacks,5910,5623
2029-10-19,Friday,dinner,9787,9086
2029-10-20,Saturday,breakfast,4220,3953
2029-10-20,Saturday,lunch,4792,4551
2029-10-20,Saturday,snacks,3392,3203
2029-10-20,Saturday,dinner,5058,4778
2029-10-21,Sunday,breakfast,4247,3993
2029-10-21,Sunday,lunch,5017,4591
2029-10-21,Sunday,snacks,3418,3062
2029-10-21,Sunday,dinner,5004,4814
2029-10-22,Monday,breakfast,7745,7040
2029-10-22,Monday,lunch,9612,9140
2029-10-22,Monday,snacks,6055,5845
2029-10-22,Monday,dinner,9886,8976
2029-10-23,Tuesday,breakfast,7553,6654
2029-10-23,Tuesday,lunch,9192,8636
2029-10-23,Tuesday,snacks,6310,5567
2029-10-23,Tuesday,dinner,9720,9264
2029-10-24,Wednesday,breakfast,8175,7677
2029-10-24,Wednesday,lunch,8728,8258
2029-10-24,Wednesday,snacks,6185,5776
2029-10-24,Wednesday,dinner,9006,8626
2029-10-25,Thursday,breakfast,7581,7251
2029-10-25,Thursday,lunch,8862,7887
2029-10-25,Thursday,snacks,6418,5759
2029-10-25,Thursday,dinner,9356,8733
2029-10-26,Friday,breakfast,7681,7417
2029-10-26,Friday,lunch,9623,8521
2029-10-26,Friday,snacks,6452,6183
2029-10-26,Friday,dinner,9593,8974
2029-10-27,Saturday,breakfast,4630,4317
2029-10-27,Saturday,lunch,5052,4706
2029-10-27,Saturday,snacks,3441,3173
2029-10-27,Saturday,dinner,5424,5134
2029-10-28,Sunday,breakfast,4507,4122
2029-10-28,Sunday,lunch,4783,4495
2029-10-28,Sunday,snacks,3442,3127
2029-10-28,Sunday,dinner,5592,4959
2029-10-29,Monday,breakfast,7474,6775
2029-10-29,Monday,lunch,8958,8212
2029-10-29,Monday,snacks,6469,5744
2029-10-29,Monday,dinner,9103,8140
2029-10-30,Tuesday,breakfast,7729,7436
2029-10-30,Tuesday,lunch,8508,7894
2029-10-30,Tuesday,snacks,6154,5946
2029-10-30,Tuesday,dinner,9706,9177
2029-10-31,Wednesday,breakfast,7835,6950
2029-10-31,Wednesday,lunch,9150,8611
2029-10-31,Wednesday,snacks,6470,6107
2029-10-31,Wednesday,dinner,8880,7966
2029-11-01,Thursday,breakfast,7940,7528
2029-11-01,Thursday,lunch,8346,8094
2029-11-01,Thursday,snacks,6456,5781
2029-11-01,Thursday,dinner,9244,8904
2029-11-02,Friday,breakfast,7760,6911
2029-11-02,Friday,lunch,9247,8442
2029-11-02,Friday,snacks,6162,5441
2029-11-02,Friday,dinner,9680,9285
2029-11-03,Saturday,breakfast,4228,3724
2029-11-03,Saturday,lunch,4852,4543
2029-11-03,Saturday,snacks,3232,2947
2029-11-03,Saturday,dinner,5185,4875
2029-11-04,Sunday,breakfast,4736,4405
2029-11-04,Sunday,lunch,5058,4575
2029-11-04,Sunday,snacks,3144,2785
2029-11-04,Sunday,dinner,4974,4801
2029-11-05,Monday,breakfast,8042,7200
2029-11-05,Monday,lunch,9309,8887
2029-11-05,Monday,snacks,5877,5519
2029-11-05,Monday,dinner,9164,8608
2029-11-06,Tuesday,breakfast,8298,7967
2029-11-06,Tuesday,lunch,9698,8841
2029-11-06,Tuesday,snacks,5974,5298
2029-11-06,Tuesday,dinner,10206,9136
2029-11-07,Wednesday,breakfast,8601,7600
2029-11-07,Wednesday,lunch,8951,8370
2029-11-07,Wednesday,snacks,6325,5947
2029-11-07,Wednesday,dinner,9454,8614
2029-11-08,Thursday,breakfast,7568,6737
2029-11-08,Thursday,lunch,8754,7822
2029-11-08,Thursday,snacks,5848,5384
2029-11-08,Thursday,dinner,9630,8880
2029-11-09,Friday,breakfast,7640,7009
2029-11-09,Friday,lunch,8730,8272
2029-11-09,Friday,snacks,6469,6034
2029-11-09,Friday,dinner,9913,9534
2029-11-10,Saturday,breakfast,4550,4215
2029-11-10,Saturday,lunch,5214,4865
2029-11-10,Saturday,snacks,3188,3001
2029-11-10,Saturday,dinner,5625,5336
2029-11-11,Sunday,breakfast,4305,4136
2029-11-11,Sunday,lunch,5255,4778
2029-11-11,Sunday,snacks,3344,2998
2029-11-11,Sunday,dinner,5187,4724
2029-11-12,Monday,breakfast,7891,7363
2029-11-12,Monday,lunch,8775,8394
2029-11-12,Monday,snacks,6249,5948
2029-11-12,Monday,dinner,9212,8552
2029-11-13,Tuesday,breakfast,8219,7930
2029-11-13,Tuesday,lunch,9345,8844
2029-11-13,Tuesday,snacks,5646,5092
2029-11-13,Tuesday,dinner,10070,9687
2029-11-14,Wednesday,breakfast,8383,7709
2029-11-14,Wednesday,lunch,8544,8256
2029-11-14,Wednesday,snacks,5999,5596
2029-11-14,Wednesday,dinner,9752,9236
2029-11-15,Thursday,breakfast,8047,7410
2029-11-15,Thursday,lunch,8356,7416
2029-11-15,Thursday,snacks,5888,5231
2029-11-15,Thursday,dinner,10168,9208
2029-11-16,Friday,breakfast,8335,7942
2029-11-16,Friday,lunch,8467,7463
2029-11-16,Friday,snacks,6303,5891
2029-11-16,Friday,dinner,9579,9003
2029-11-17,Saturday,breakfast,4407,3964
